BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201905,26,1509,201905,26,1511,136190,817253,INDIANA,18,May,Thunderstorm Wind,C,155,SWITZERLAND,ILN,26/05/19 15:09,EST-5,26/05/19 15:11,0,0,0,0,100,0,State Official,45,EG,2,NNE,QUERCUS GROVE,2,NNE,QUERCUS GROVE,38.88,-84.91,38.88,-84.91,Scattered thunderstorms developed in the afternoon along a remnant frontal boundary that was situated over the Ohio Valley.,A large tree branch was downed.,CSV
201906,27,1515,201906,27,1515,139080,836515,MONTANA,30,June,Thunderstorm Wind,C,13,CASCADE,TFX,27/06/19 15:15,MST-7,27/06/19 15:15,0,0,0,0,0,0,Trained Spotter,61,EG,1,N,BELT,1,N,BELT,47.39,-110.93,47.39,-110.93,"A line of showers and thunderstorms develop east of the Southern Rocky Mountain Front and move northeastward across the area. These storms move into a moist environment with good jet dynamics, wind shear, and instability. As a result, a severe thunderstorm watch is issued for most of the CWA. The primary thunderstorm threats are severe hail of equal to or greater than quarter size and wind gusts of up to 60 to 80 mph. Heavy downpours of rain are also expected.",Wind gust estimated to be at least 70 mph. Power outage. Knocked over trees onto houses on 4th Avenue South.,CSV
201906,2,1915,201906,2,1915,137569,826472,NEW JERSEY,34,June,Thunderstorm Wind,C,5,BURLINGTON,PHI,02/06/19 19:15,EST-5,02/06/19 19:15,0,0,0,0,0,0,Public,50,EG,0,N,BROWNS MILLS,0,N,BROWNS MILLS,39.97,-74.58,39.97,-74.58,Severe thunderstorms impacted the region.,Large trees down at a few residences. Time estimated from radar.,CSV
201905,21,1149,201905,21,1149,137355,827837,MISSOURI,29,May,Thunderstorm Wind,C,77,GREENE,SGF,21/05/19 11:49,CST-6,21/05/19 11:49,0,0,0,0,0,0,Fire Department/Rescue,52,EG,1,SE,BROOKLINE,1,SE,BROOKLINE,37.1613,-93.4194,37.1612,-93.4157,"Multiple rounds of storms producing heavy rainfall, severe winds, hail and tornadoes moved across the Missouri Ozarks from May 20th and into the early morning hours of May 24th as upper level disturbances interacted with a slow moving but powerful storm system over the central Plains. Tornadoes occurred with each round, with the strongest and most numerous tornadoes occurring during the late afternoon and evening of the 22nd. On the anniversary of the Joplin Tornado off 2011, another tornado, rated EF-3 struck the north side of Joplin. This storm system eventually produced subsequent tornadoes in Golden City, Eldon and Jefferson City. Unfortunately there were three fatalities as a result of the tornado in Golden City.  The cumulative rainfall caused areas of flash flooding with some flooding lingering across the region. Some locations in southeastern Kansas and southwestern Missouri reported in excess of 8 inches of rainfall over the 72 hour period. .",Several 10 to 12 inch diameter trees were uprooted along Orr Street.,CSV
201906,22,1815,201906,22,1816,139702,840329,KANSAS,20,June,Thunderstorm Wind,C,173,SEDGWICK,ICT,22/06/19 18:15,CST-6,22/06/19 18:16,0,0,0,0,0,0,Trained Spotter,52,EG,1,S,BELLAIRE,1,S,BELLAIRE,37.76,-97.27,37.76,-97.27,"Extremely powerful Severe thunderstorms that produced a trifecta of large (in a few instances very large) hail, damaging winds that reached as high as 80 mph, and flash floods struck parts of Central as well as most of South-Central and Southeast Kansas in the afternoon and evening of the 22nd. Hardest hit were Reno and Sedgwick counties where hail reached the size of baseballs in Reno County and widespread winds from 70 to 80 mph whipped across most of Sedgwick County, most notably around the Wichita Metro area where a 67-mph gust was measured at Eisenhower Airport. No doubt, tree damage was widespread, among which were large trees that were uprooted.",No damage was reported.,CSV
201909,10,2231,201909,10,2233,142910,857656,SOUTH DAKOTA,46,September,Thunderstorm Wind,C,99,MINNEHAHA,FSD,10/09/19 22:31,CST-6,10/09/19 22:33,0,0,0,0,20000,0,Public,61,EG,3,SE,SIOUX FALLS,3,SE,SIOUX FALLS,43.5,-96.7,43.5,-96.7,"A frontal boundary provided focus for convective development across south central South Dakota during the very late afternoon and early evening as a strong impulse moved in the southwest flow aloft.  Initial discrete cells produced spotty hail and damaging wind, with MLCAPE values around 1500-2000 J/kg and 45-55 knots of deep-layer shear.  As cells spread eastward and developed into a line, the increase in low-level jet during the evening quickly increased the 0-3 km shear to 35-40 knots.  Three QLCS tornadoes occurred within the city limits of Sioux Falls.  In addition to the tornadoes, widespread wind damage to trees and spottier damage to residences were reported across much of the city.  A total of nine people were injured in the storms around Sioux Falls.  Repeated cells resulted in flash flooding by later evening and into the overnight hours.","Several trees down, with one onto a residence causing damage to roof and siding.",CSV
201905,25,2315,201905,25,2315,137035,828470,OKLAHOMA,40,May,Thunderstorm Wind,C,81,LINCOLN,OUN,25/05/19 23:15,CST-6,25/05/19 23:15,0,0,0,0,0,0,Emergency Manager,56,EG,1,NE,PRAGUE,1,NE,PRAGUE,35.5,-96.68,35.5,-96.68,Scattered supercells merged into a linear system that produced a variety of severe weather on the 25th.,Large trees downed north and east of Prague.,CSV
201906,25,1905,201906,25,1905,139662,840495,GULF OF MEXICO,85,June,Marine Thunderstorm Wind,Z,750,COASTAL WATERS FROM OKLALOOSA-WALTON COUNTY LINE TO MEXICO BEACH OUT 20 NM,TAE,25/06/19 19:05,EST-5,25/06/19 19:05,0,0,0,0,0,0,Public,35,EG,3,WNW,GRAYTON BEACH,3,WNW,GRAYTON BEACH,30.3391,-86.2052,30.3391,-86.2052,Strong storms moved along the panhandle coast with wind gusts in excess of 34 knots.,The public estimated wind gusts of 40 mph along the beach.,CSV
201905,29,1428,201905,29,1428,136265,823211,MISSOURI,29,May,Thunderstorm Wind,C,91,HOWELL,SGF,29/05/19 14:28,CST-6,29/05/19 14:28,0,0,0,0,1000,0,Emergency Manager,52,EG,3,NE,SOUTH FORK,3,NE,SOUTH FORK,36.66,-91.92,36.66,-91.92,A broad area of moderate to heavy rainfall with scattered strong to severe thunderstorms moved across the region. As the storm system made its way eastward heavy rainfall caused flash flooding to occur. Embedded severe storms produced damaging wind gusts and hail up to the size of baseballs.,A tree falling on power lines started a fire off of Highway 160 about 5 miles southwest of West Plains.,CSV
201904,6,1506,201904,6,1506,135289,811086,MISSISSIPPI,28,April,Thunderstorm Wind,C,163,YAZOO,JAN,06/04/19 15:06,CST-6,06/04/19 15:06,0,0,0,0,3000,0,Emergency Manager,50,EG,4,SW,OIL CITY,4,SW,OIL CITY,32.6351,-90.4688,32.6351,-90.4688,"Severe thunderstorms occurred as a complex of storms moved across the region. Some of these storms brought damaging winds, hail and flash flooding to the ArkLaMiss.",A tree was blown down across Highway 433.,CSV
201905,3,1052,201905,3,1053,137327,830397,TEXAS,48,May,Thunderstorm Wind,C,473,WALLER,HGX,03/05/19 10:52,CST-6,03/05/19 10:53,0,0,0,0,5000,0,Emergency Manager,52,EG,5,SSW,HEMPSTEAD,5,SSW,HEMPSTEAD,30.0308,-96.1033,30.0308,-96.1033,Severe thunderstorms produced hail along with some wind gust and tornado damage.,Trees were downed.,CSV
201906,1,1400,201906,1,1400,139633,839917,LAKE ERIE,95,June,Marine Thunderstorm Wind,Z,162,DETROIT RIVER LIGHT TO MAUMEE BAY OH TO RENO BEACH OH BEYOND 5NM OFFSHORE TO US/CANADIAN BORDER,CLE,01/06/19 14:00,EST-5,01/06/19 14:00,0,0,0,0,0,0,Buoy,38,MG,65,WNW,AVON POINT,65,WNW,AVON POINT,41.8401,-83.1762,41.8401,-83.1762,A squall line of strong thunderstorms developed along an advancing cold front. There was a core of strong winds aloft causing the broken line to bow out over Lake Erie. These strong winds aloft were able to transport downward to the surface and caused several wind gusts of 40 to 50 mph.,This wind gust was measured at the Toledo Lighthouse #2.,CSV
201910,21,257,201910,21,300,143569,861516,MISSOURI,29,October,Thunderstorm Wind,C,99,JEFFERSON,LSX,21/10/19 2:57,CST-6,21/10/19 3:00,0,0,0,0,0,0,Law Enforcement,61,EG,3,E,MELZO,2,ESE,DE SOTO ARPT,38.0165,-90.5605,38.1387,-90.4918,A strong storm system moved east across the region during the early morning hours of October 21st. A line of strong to severe storms developed with numerous reports of large hail and damaging winds.,"Thunderstorm winds blew down a large tree at the intersection of Hardin Road and Silver Springs Road. Also, a large tree was blown down near the intersection of Highway 110 and Upper Plattin Road.",CSV
201908,23,159,201908,23,215,140363,849748,NEBRASKA,31,August,Thunderstorm Wind,C,1,ADAMS,GID,23/08/19 1:59,CST-6,23/08/19 2:15,0,0,0,0,1000000,5000000,ASOS,66,MG,2,ENE,JUNIATA,0,N,(HSI)HASTINGS ARPT,40.5911,-98.4848,40.6,-98.43,"As severe storm/flooding events go, some are definitely better-anticipated than others (forecast-wise). Unfortunately, what transpired on this Thursday evening the 22nd into early Friday morning the 23rd fell into the low-predictability category, as an apparent mesoscale convective vortex (MCV) sparked isolated-but-intense thunderstorms that not only dumped flooding rains on parts of Sherman/Buffalo/Howard/Hall/Adams counties, but also brought a damaging combination of winds and hail to parts of Hall/Adams counties. Going into more detail, and starting with the severe weather aspect, around 1:30 a.m. CDT a severe thunderstorm rapidly blossomed over southern Hall County. It started drifting slowly south-southeast, reaching Hastings around 3 a.m. CDT and eventually weakening/dissipating over southern Clay County between 4-5 a.m. CDT. Along the way, this storm produced winds measured as high as 76 MPH at Hastings airport, along  with copious amounts of hail up to half dollar size. In Hall County, at least one semi truck was blown over on Interstate 80. However, Hastings was the hardest hit local community, specifically the west side of town and adjacent rural areas, where the wind/hail combo shredded trees and gardens, damaged house siding and ravaged maturing crops. Some hail drifts in/near west Hastings were still visible well into the daytime hours (side note: this was at least the third time in 2019 that severe storms impacted Hastings). Flooding was certainly an issue within Hall/Adams counties as well, particularly in the Amick Acres neighborhood west of Doniphan where a CoCoRaHS observer measured 4.54 of rain. This prompted extensive flooding of basements and overflowed a series of small lakes (at least minor flooding would continue at Amick Acres for several more days). Flooding was less-severe in the Hastings area, but there was still short-term flooding of fields and rural roads (including the brief closure of Showboat Road just east of town). ||Although the weather impacts in Hall/Adams counties dominated the local news headlines, significant-but-localized flooding also occurred in more rural areas of southern Sherman, northeastern Buffalo and southeastern Howard counties earlier in the night. Focusing on the more significant event in Sherman/Buffalo counties, a slow-moving series of re-generating storms dumped 2-5+ inches of rain along a narrow corridor from south of Loup City to south of Ravenna, with the majority falling between 7 p.m. and midnight CDT. There were a few unofficial public reports of totals as high as 7-7.50, along with some ground-truth reports of flooding/flash flooding, including water running over portions of Highways 10 and 68. As mentioned at the top, the development and intensity of these evening and overnight storms was not well-anticipated in official forecasts, as numerical models failed to latch onto the apparent influence of a pesky, slow-moving MCV that drifted eastward into South Central Nebraska during the day on the 22nd and stuck around through the night. The larger scale mid-upper air pattern over Nebraska was not very notable, featuring only subtle/low amplitude disturbances ejecting eastward from a trough centered over the Northern Rockies. Adding to the surprising intensity of this convection, mesoscale analysis depicted only weak deep-layer wind shear of no more than 25-30 knots, along with only around 1000 J/kg most-unstable CAPE.","A 76 MPH wind gust was measured by the Hastings Airport ASOS at 2:59 AM CDT. Wind gusts were estimated to be near 70 to 75 MPH along this path. A light helicopter was blown over at the Hastings Airport. Quarter to half dollar size hail was also reported near the airport, which combined with intense winds to shred trees, crops and gardens, and damage house siding, in and near the west side of Hastings.",CSV
201906,24,316,201906,24,316,138700,834042,MISSISSIPPI,28,June,Thunderstorm Wind,C,163,YAZOO,JAN,24/06/19 3:16,CST-6,24/06/19 3:16,0,0,0,0,9000,0,NWS Storm Survey,52,EG,3,SSW,SCOTLAND FORK,3,SSW,SCOTLAND FORK,32.6834,-90.2523,32.6834,-90.2523,"An organized line of showers and thunderstorms developed as a disturbance approached from the northwest and moved through the area. Some of these storms produced flash flooding, damaging winds, and 3 tornadoes.",A few trees were uprooted and portions of trees broken out along Higgins Road and Scotland Road.,CSV
201904,13,350,201904,13,350,135316,811368,TEXAS,48,April,Thunderstorm Wind,C,203,HARRISON,SHV,13/04/19 3:50,CST-6,13/04/19 3:50,0,0,0,0,0,0,Emergency Manager,65,EG,3,WNW,JONESVILLE,3,WNW,JONESVILLE,32.5362,-94.1476,32.5362,-94.1476,"A strong upper level trough entered the Southern Plains during the afternoon hours of April 12th, which allowed southerly low level winds to gradually return warm and moist air from the Gulf of Mexico north into East Texas and North Louisiana. An upper level disturbance ejecting northeast ahead of the trough across portions of East Texas and North Louisiana during the early morning hours of April 13th carried enough elevated instability, shear, and forcing north of an advancing warm front over Southeast Texas and South Louisiana, such that scattered strong to severe thunderstorms developed, with numerous reports of large hail and occasional damaging winds received. The warm front continued to gradually mix north northwest into East Texas and Northcentral Louisiana by late morning and early afternoon hours, with a very warm, moist, and unstable air mass noted over Deep East Texas and portions of Northcentral Louisiana south of the front. Coupled with even stronger forcing and low level shear ahead of the approaching upper trough, additional strong to severe thunderstorms developed near and south of the front from late morning through the afternoon, producing numerous reports of damaging winds with several tornadoes across portions of East Texas. These showers and thunderstorms diminished by early evening with the departure of the trough, and the arrival of an associated cold front which brought about cooler, drier, and more stable air southeast into the region.","Numerous trees down on FM 1998, as well as Highway 80 near Scottsville. At least ten power poles were downed near Scottsville as well. Trees were also downed on the roadways near Karnack.",CSV
201906,18,817,201906,18,819,139349,838162,GULF OF MEXICO,85,June,Marine Thunderstorm Wind,Z,630,NORTH MOBILE BAY,MOB,18/06/19 8:17,CST-6,18/06/19 8:19,0,0,0,0,0,0,Mesonet,42,MG,1,NNW,PINTO ISLAND,1,NNW,PINTO ISLAND,30.6898,-88.036,30.6898,-88.036,Thunderstorms moved across portions of the marine area and produced gusty winds.,Mesonet station EW6967.,CSV
201903,12,2150,201903,12,2150,134026,802369,TEXAS,48,March,Thunderstorm Wind,C,279,LAMB,LUB,12/03/19 21:50,CST-6,12/03/19 21:50,0,0,0,0,0,0,Mesonet,50,MG,1,E,AMHERST,1,E,AMHERST,34.02,-102.4,34.02,-102.4,"Very rich moisture from the Gulf of Mexico overspread all of the region this day ahead of a vigorous upper level low in the Four Corners. Following widespread dense fog and drizzle for much of the morning and afternoon north of a warm front, a broken line of thunderstorms swept east late this evening ahead of a Pacific cold front. These storms encountered very strong low level wind shear along the warm front complete with moderate instability. The amount of wind shear in the lowest few thousand feet resulted in several transient low level mesocyclones within this line of thunderstorms - one of which supported a tornado that inflicted EF1 damage to a home and other structures near Anton (northeast Hockley County). Additional strong and severe wind gusts accompanied a few of these storms resulting in straight line wind damage at times. In spite of the damage, these storms provided much needed and widespread moderate to heavy rain of one to two inches.",Measured by a Texas Tech University West Texas mesonet.,CSV
201909,11,1545,201909,11,1545,141977,852375,PENNSYLVANIA,42,September,Thunderstorm Wind,C,19,BUTLER,PBZ,11/09/19 15:45,EST-5,11/09/19 15:45,0,0,0,0,0,0,911 Call Center,50,EG,1,SW,ZELIENOPLE,1,SW,ZELIENOPLE,40.79,-80.14,40.79,-80.14,"Strong daytime heating of a very moist air-mass led to the development of thunderstorm clusters in northwest and central Pennsylvania. The main threat of the day was wind damage.  Due to the amount of moisture in the air and low level stability, wet microbursts occurred.",Trees down along Main Street.,CSV
201910,31,2229,201910,31,2229,142645,856323,PENNSYLVANIA,42,October,Thunderstorm Wind,C,17,BUCKS,PHI,31/10/19 22:29,EST-5,31/10/19 22:29,0,0,0,0,0,0,Department of Highways,50,EG,1,N,KINTNERSVILLE,1,N,KINTNERSVILLE,40.5574,-75.1799,40.5574,-75.1799,"A severe weather outbreak impacted the mid-Atlantic from the evening of October 31 through the pre-dawn hours of November 1. A strong area of low pressure moved through the eastern Great Lakes on the 31st. Ahead of it, strong southerly flow advected an unseasonably warm and moist air mass into the mid-Atlantic. This generated enough instability, combined with extremely strong wind fields, to produce a low topped line of severe convection which tracked across the entire region. Widespread damaging wind occurred as the squall line moved through, along with a couple of short lived embedded tornadoes.",A tree was downed on PA-611 near Kintner Rd. Time estimated from radar.,CSV
201904,26,1800,201904,26,1800,135519,812912,WEST VIRGINIA,54,April,Thunderstorm Wind,C,35,JACKSON,RLX,26/04/19 18:00,EST-5,26/04/19 18:00,0,0,0,0,500,0,911 Call Center,50,EG,2,SE,HEMLOCK,2,SE,HEMLOCK,38.86,-81.7,38.86,-81.7,"A cold front passed through the region on the morning of the 26th with showers preceding the boundary. There was a brief lull in activity behind the front, but as the upper disturbance crossed through in the afternoon an expansion in coverage resulted, some |storms also becoming severe.",A tree to fell across Puckett Ridge Road near Parkersburg Road.,CSV
201906,20,959,201906,20,959,137166,823109,ATLANTIC SOUTH,87,June,Marine Thunderstorm Wind,Z,452,FERNANDINA BEACH TO ST AUGUSTINE FL OUT 20NM,JAX,20/06/19 9:59,EST-5,20/06/19 9:59,0,0,0,0,0,0,Mesonet,40,MG,4,W,MAYPORT NAS,4,W,MAYPORT NAS,30.39,-81.48,30.39,-81.48,Moist SW flow with a deepening trough across the SE region enhanced diurnally driven convection which produced a late day squall line that moved across SE GA.,The WeatherFlow mesonet site at Buck Island measured a gust to 46 mph.,CSV
201908,18,1250,201908,18,1250,139205,851829,PENNSYLVANIA,42,August,Thunderstorm Wind,C,23,CAMERON,CTP,18/08/19 12:50,EST-5,18/08/19 12:50,0,0,0,0,1000,0,Emergency Manager,52,EG,1,E,SYLVAN HGTS,1,E,SYLVAN HGTS,41.4983,-78.2059,41.4983,-78.2059,"A weak area of low pressure crossing New York state dragged a weak trough across central Pennsylvania during the late afternoon and early evening of August 18, 2019, generating a line of storms. A few of these storms produced wind damage, along with one report of marginally severe hail.",A severe thunderstorm producing winds estimated near 60 mph knocked down a tree onto Route 120 east of Emporium.,CSV
201906,5,2040,201906,5,2045,136324,841459,KENTUCKY,21,June,Thunderstorm Wind,C,29,BULLITT,LMK,05/06/19 20:40,EST-5,05/06/19 20:45,0,0,0,0,0,0,State Official,50,EG,0,N,MT WASHINGTON,0,N,MT WASHINGTON,38.05,-85.55,38.05,-85.55,"A moist and unstable air mass sat over the Ohio River Valley. CAPE values exceeded 3000 J/kg, but shear was weak. This provided an environment for pulse type thunderstorms. As the heat of the day began to build, it became enough to kickoff area thunderstorms. Thunderstorms across Kentucky caused several trees to fall, severe hail, and heavy rainfall which caused several locations to flood.||Over the flowing couple of days, moist air moved north from the Gulf of Mexico. Instability was enough to produce heavy rainfall, but not enough for widespread severe weather. Flooding was the result.",Trees were reported down.,CSV
201907,17,1820,201907,17,1820,138556,832980,MARYLAND,24,July,Thunderstorm Wind,C,29,KENT,PHI,17/07/19 18:20,EST-5,17/07/19 18:20,0,0,0,0,0,0,State Official,50,EG,1,NW,MILLINGTON,1,NW,MILLINGTON,39.26,-75.86,39.26,-75.86,"The remnants of Hurricane Barry moved near and west of the mid-Atlantic on July 17, in tandem with a frontal system which was absorbing the former tropical cyclone. A hot air mass existed east of this system, and the tropical moisture associated with Barry combined with the heat to create an unstable environment primed for heavy rainfall and severe weather. Widespread convection developed, with a number of storms producing damaging wind.",A tree was downed near the intersection of Routes 291 and 301. Time estimated from radar.,CSV
201905,26,2343,201905,26,2344,137547,826595,KANSAS,20,May,Thunderstorm Wind,C,155,RENO,ICT,26/05/19 23:43,CST-6,26/05/19 23:44,0,0,0,0,0,0,Law Enforcement,52,EG,1,SE,SYLVIA,1,SE,SYLVIA,37.96,-98.41,37.96,-98.41,"Severe thunderstorms broke out across Barton & Lincoln Counties in the evening. Then, as evening progressed, the severe thunderstorms spread across most of the remainder of Central Kansas, then across South-Central Kansas overnight, before finally weakening as they approached Greenwood County early in the morning on the 27th. The severe thunderstorms started as hail-producers, then as they surged across Central & South-Central Kansas, became prolific damaging wind-producers with speeds that reached around 61 knots/70 mph. There were also areas of flash flooding, though not nearly as widespread as had been the case for most of the month.",The town of Sylvia lost power.,CSV
201910,31,2017,201910,31,2017,142645,856295,PENNSYLVANIA,42,October,Thunderstorm Wind,C,89,MONROE,PHI,31/10/19 20:17,EST-5,31/10/19 20:17,0,0,0,0,0,0,Fire Department/Rescue,50,EG,0,WNW,SCOT RUN,0,WNW,SCOT RUN,41.0726,-75.327,41.0726,-75.327,"A severe weather outbreak impacted the mid-Atlantic from the evening of October 31 through the pre-dawn hours of November 1. A strong area of low pressure moved through the eastern Great Lakes on the 31st. Ahead of it, strong southerly flow advected an unseasonably warm and moist air mass into the mid-Atlantic. This generated enough instability, combined with extremely strong wind fields, to produce a low topped line of severe convection which tracked across the entire region. Widespread damaging wind occurred as the squall line moved through, along with a couple of short lived embedded tornadoes.",A tree was downed near the intersection of Brookdale Rd and Frantz Hill Rd. Time estimated from radar.,CSV
201907,19,1709,201907,19,1709,139870,841466,NEW YORK,36,July,Thunderstorm Wind,C,17,CHENANGO,BGM,19/07/19 17:09,EST-5,19/07/19 17:09,0,0,0,0,10000,0,Social Media,50,EG,0,N,AFTON,0,N,AFTON,42.23,-75.53,42.23,-75.53,A mesoscale convective system moved through portions of the Southern Tier and Western Catskills during the afternoon and early evening of the 19th. This sparked several severe thunderstorms across the area.,Strong thunderstorm winds brought down trees and wires on Long Hill Road near a cemetery.,CSV
201905,4,1151,201905,4,1151,135917,815594,MISSISSIPPI,28,May,Thunderstorm Wind,C,47,HARRISON,LIX,04/05/19 11:51,CST-6,04/05/19 11:51,0,0,0,0,0,0,Broadcast Media,55,EG,7,NE,WOOL MARKET,7,NE,WOOL MARKET,30.538,-88.9243,30.538,-88.9243,"A strong upper air trough moving through the lower Mississippi River Valley aided in the development of numerous thunderstorms, some of which became severe, during the morning hours of the 4th.","Broadcast media relayed a video of wind damage at Lakeview RV Resort. Winds shifted campers, tore apart awnings and scattered debris around the area. Event time was estimated by radar.",CSV
201907,28,1646,201907,28,1646,140919,846737,MICHIGAN,26,July,Thunderstorm Wind,C,93,LIVINGSTON,DTX,28/07/19 16:46,EST-5,28/07/19 16:46,0,0,0,0,0,0,Public,55,EG,4,NNE,PARSHALLVILLE,4,NNE,PARSHALLVILLE,42.74,-83.74,42.74,-83.74,"A few severe thunderstorms impacted the M-59 corridor, with White Lake particularly  hard hit.",Multiple trees reported down.,CSV
201906,25,1720,201906,25,1720,138527,832839,IOWA,19,June,Thunderstorm Wind,C,7,APPANOOSE,DMX,25/06/19 17:20,CST-6,25/06/19 17:20,0,0,0,0,10000,0,Law Enforcement,56,EG,2,WNW,SHARON,2,WNW,SHARON,40.74,-92.74,40.74,-92.74,"During the evening of the 25th, a number of storms were able to initiate along a relatively stationary boundary situated across southern Iowa. On the warm side of the boundary surface conditions were in the mid 80s for temperature and upper 60s to low 70s dewpoints.  Additionally, the conditions yielded an environment with 2000-3000+ J/kg SB/MUCAPE, 30-40 kts of effective bulk shear, 500-700 J/kg CAPE in the hail growth region, and precipitable water values around 1.2-1.5 inches.  ||Ultimately, storms developed along the boundary during the mid afternoon hours, initially producing sub-severe conditions. As the initial wave of storms moved eastward, a second wave of development occured during the evening, of which the storms were better able to organize and produce numerous reports of quarter to larger than golf ball sized hail. A few storms were also able to produce damaging winds as they too progressed eastward.  The second wave of storms were aided by the low level jet, initiating a series of training storms over portions of southwest and south central Iowa where copious rainfall produced a small handful of flash flood reports.",Law enforcement reported trees down blocking one lane of Highway 2.,CSV
201911,26,2300,201911,26,2300,143862,863676,IOWA,19,November,Thunderstorm Wind,C,57,DES MOINES,DVN,26/11/19 23:00,CST-6,26/11/19 23:00,0,0,0,0,0,0,Public,61,EG,1,N,BURLINGTON ARPT,1,N,BURLINGTON ARPT,40.8,-91.12,40.8,-91.12,"A strong storm system developed across the eastern Great Plains and Midwest during the afternoon of November 26, and brought a strong cold front across the area during the evening and overnight hours. Several rounds of showers and strong thunderstorms develop along this front, some of which produced severe wind gusts. Damage was limited mainly to trees, and mainly occurred over southeast Iowa and west central Illinois.",A public report that their sunroom wall was blown in from thunderstorm winds. The time of the event was estimated using radar.,CSV
201908,6,1700,201908,6,1700,139739,840445,MISSOURI,29,August,Thunderstorm Wind,C,201,SCOTT,PAH,06/08/19 17:00,CST-6,06/08/19 17:00,0,0,0,0,4000,0,NWS Employee,61,EG,0,N,SIKESTON,0,N,SIKESTON,36.88,-89.58,36.88,-89.58,"Thunderstorms formed ahead of a weak cold front and an upper level disturbance as they moved southeast across the mid and upper Mississippi Valley. Isolated severe thunderstorms developed by late in the afternoon. During the hottest and most unstable time of day, a few of the storms produced high winds and hail. The storms occurred in a moderate to strongly unstable atmosphere, with mixed layer capes of 1500 to 3000. Effective wind shear values ranged from 30 to 40 knots.","A tree was uprooted, and there was minor roof damage to a building.",CSV
201908,19,1713,201908,19,1713,142284,854279,TEXAS,48,August,Thunderstorm Wind,C,357,OCHILTREE,AMA,19/08/19 17:13,CST-6,19/08/19 17:13,0,0,0,0,0,0,Storm Chaser,53,MG,2,S,PERRYTON,2,S,PERRYTON,36.37,-100.8,36.37,-100.8,"Isolated thunderstorms developed during the afternoon along a low pressure trough across the northeast Texas Panhandle, producing damaging winds and hail.",An Oklahoma Mesonet truck equipped with an anemometer measured  the 61 MPH gust.,CSV
201905,27,1310,201905,27,1310,136549,825814,ILLINOIS,17,May,Thunderstorm Wind,C,197,WILL,LOT,27/05/19 13:10,CST-6,27/05/19 13:10,0,0,0,0,0,0,Social Media,52,EG,1,S,BARBERS CORNERS,1,S,BARBERS CORNERS,41.6987,-88.0684,41.6987,-88.0684,"Severe thunderstorms moved across northern Illinois during the afternoon of May 27th producing large hail, wind damage and four tornadoes.",Several large tree limbs were blown down in Bolingbrook.,CSV
201908,15,1506,201908,15,1506,141911,851962,VIRGINIA,51,August,Thunderstorm Wind,C,800,SUFFOLK (C),AKQ,15/08/19 15:06,EST-5,15/08/19 15:06,0,0,0,0,2000,0,Public,50,EG,1,W,SUFFOLK,1,W,SUFFOLK,36.73,-76.6,36.73,-76.6,"Scattered severe thunderstorms associated with a nearly stationary frontal boundary produced damaging winds across portions of central, south central, and southeast Virginia.",Trees were downed across West Washington Street.,CSV
201906,26,1625,201906,26,1625,138513,832770,VERMONT,50,June,Thunderstorm Wind,C,7,CHITTENDEN,BTV,26/06/19 16:25,EST-5,26/06/19 16:25,0,0,0,0,1000,0,Broadcast Media,50,EG,0,N,COLCHESTER,0,N,COLCHESTER,44.53,-73.15,44.53,-73.15,A weak upper level disturbance moved across a warm and unstable air mass across NY and VT. This developed a broken line of showers and thunderstorms across northeast NY that moved into VT during the afternoon hours of June 26th. Scattered severe storms moved across the Champlain Valley of VT.,Several large tree limbs downed in the Mallets Bay section of Colchester.,CSV
